num_words,num_characters,num_exclamation_marks,num_links,has_suspicious_link,num_attachments,has_attachment,sender_reputation_score,email_hour,email_day_of_week,is_weekend,num_recipients,contains_money_terms,contains_urgency_terms,target
12,78,0,6,1,0,0,0.83,0,0,0,19,0,0,
9,59,0,7,0,1,1,0.92,16,3,0,27,0,1,
11,66,0,2,0,2,1,0.6,14,4,0,9,0,1,
6,37,0,1,0,1,1,0.9,9,3,0,24,0,1,
13,75,0,3,1,1,1,0.8,17,1,0,20,0,1,
18,124,0,1,0,2,1,0.53,11,1,0,23,0,0,
11,68,0,7,1,1,1,0.59,19,6,1,9,0,1,
25,178,0,5,0,2,1,0.95,11,5,1,9,0,0,
18,120,0,0,0,0,0,0.97,1,0,0,25,1,1,
11,71,0,1,0,0,0,0.78,8,4,0,26,0,0,
13,89,0,8,0,0,0,0.7,5,5,1,17,1,0,
12,75,0,4,1,2,1,0.62,16,1,0,13,0,0,
14,95,0,2,0,1,1,0.81,2,3,0,16,0,0,
14,93,0,1,0,1,1,0.53,5,6,1,2,0,0,
19,128,0,5,0,0,0,0.78,11,3,0,5,1,1,
16,100,0,8,0,2,1,0.53,17,2,0,1,0,0,
10,63,0,4,1,1,1,0.76,6,4,0,12,0,0,
22,133,0,0,0,0,0,0.3,3,0,0,29,0,1,
15,88,0,2,0,0,0,0.34,19,3,0,9,0,1,
8,48,0,0,0,0,0,0.72,5,1,0,12,0,1,
15,94,0,2,0,0,0,0.98,0,5,1,1,0,0,
14,92,0,2,1,0,0,0.9,11,5,1,20,0,0,
23,140,0,5,0,1,1,0.36,0,3,0,10,1,1,
22,146,0,2,0,1,1,0.64,4,2,0,30,1,1,
12,83,0,1,0,0,0,0.83,23,1,0,13,0,0,
11,67,0,5,1,0,0,0.53,4,3,0,10,0,0,
17,107,0,2,1,0,0,0.91,0,2,0,30,0,0,
24,146,0,1,1,1,1,0.77,17,2,0,13,1,1,
26,154,0,6,0,0,0,0.77,4,3,0,13,1,1,
13,76,0,2,0,1,1,0.69,22,2,0,10,0,0,
8,46,0,7,0,1,1,0.73,9,4,0,27,0,0,
12,80,0,1,0,2,1,0.65,12,0,0,7,1,1,
7,42,0,6,0,0,0,0.97,18,6,1,29,0,0,
17,100,0,2,0,1,1,0.66,3,2,0,29,1,0,
20,130,0,5,0,1,1,0.36,16,2,0,10,1,1,
23,138,0,0,0,0,0,0.72,19,3,0,9,1,0,
16,105,0,5,0,1,1,0.83,5,1,0,26,1,1,
25,171,0,2,0,1,1,0.44,2,6,1,1,1,1,
18,102,0,0,0,2,1,0.81,14,5,1,8,0,1,
23,147,0,4,1,2,1,0.76,0,3,0,7,0,0,
25,150,0,1,0,0,0,0.78,11,5,1,6,0,1,
16,101,0,6,1,1,1,0.97,9,3,0,2,0,0,
16,116,0,0,1,1,1,0.63,13,5,1,7,1,1,
20,112,0,6,1,0,0,0.77,9,2,0,9,1,1,
22,145,0,0,0,1,1,0.9,0,1,0,2,0,0,
19,123,0,8,0,0,0,0.73,1,2,0,22,1,1,
24,152,0,3,1,0,0,0.67,18,4,0,29,1,0,
22,132,0,4,1,0,0,0.59,5,5,1,26,0,0,
10,75,0,7,1,0,0,0.55,22,0,0,23,0,1,
17,114,0,4,0,2,1,0.71,16,6,1,4,0,0,
19,127,0,4,0,0,0,0.56,20,4,0,26,0,0,
26,169,0,1,0,2,1,0.61,10,0,0,8,0,0,
15,92,0,0,0,0,0,0.67,9,0,0,17,1,1,
21,131,0,1,0,1,1,0.4,17,0,0,1,1,1,
18,105,0,3,1,2,1,0.75,7,5,1,16,0,0,
17,117,0,7,1,0,0,0.51,6,0,0,15,1,0,
28,176,0,8,0,0,0,0.53,0,4,0,25,1,1,
17,118,0,5,1,0,0,0.63,9,5,1,24,0,1,
16,110,0,3,0,0,0,0.62,4,6,1,12,1,1,
17,112,0,4,1,1,1,0.92,8,6,1,19,0,1,
32,207,0,5,1,1,1,0.69,23,2,0,11,1,0,
20,125,0,7,0,0,0,0.71,17,6,1,23,1,1,
22,146,0,2,0,1,1,0.35,15,4,0,4,1,0,
21,149,0,6,0,2,1,0.67,18,0,0,3,0,1,
17,100,0,8,0,0,0,0.82,19,6,1,21,1,1,
13,91,0,6,1,0,0,0.83,20,4,0,3,0,1,
18,108,0,0,0,0,0,0.57,9,6,1,8,0,0,
15,88,0,7,1,1,1,0.57,2,1,0,16,0,1,
15,91,0,0,0,0,0,0.36,1,3,0,2,1,1,
12,72,0,3,1,1,1,0.8,4,0,0,10,0,0,
13,86,0,1,0,0,0,0.78,3,1,0,10,1,0,
13,86,0,6,0,1,1,0.52,8,6,1,1,0,1,
20,126,0,6,0,0,0,0.91,9,0,0,13,0,0,
14,97,0,4,1,0,0,0.46,23,6,1,9,1,1,
18,122,0,4,1,1,1,0.57,3,6,1,26,0,1,
18,100,0,7,1,0,0,0.72,0,2,0,1,0,1,
21,122,0,3,1,1,1,0.69,9,6,1,22,0,1,
17,115,0,7,0,2,1,0.78,16,1,0,12,1,0,
23,152,0,4,0,1,1,0.83,9,5,1,28,0,1,
19,100,0,8,1,0,0,0.81,9,3,0,27,1,0,
19,124,0,7,0,0,0,0.72,9,6,1,2,0,0,
20,128,0,5,1,0,0,0.68,20,4,0,12,1,0,
12,76,0,2,1,1,1,0.99,16,6,1,7,1,0,
15,98,0,3,1,0,0,0.79,23,4,0,20,0,0,
13,75,0,0,0,2,1,0.65,10,3,0,27,0,0,
20,124,0,1,0,0,0,0.8,7,6,1,28,0,1,
14,95,0,2,1,2,1,0.78,7,4,0,17,0,0,
21,143,0,6,1,0,0,0.72,3,0,0,19,1,1,
18,108,0,8,1,0,0,0.96,10,4,0,14,0,1,
10,63,0,1,0,2,1,0.71,16,5,1,14,0,0,
12,70,0,7,0,2,1,0.85,14,2,0,4,0,1,
18,112,0,6,1,1,1,0.69,20,4,0,14,1,1,
15,83,0,3,0,1,1,0.58,11,0,0,28,0,0,
19,125,0,4,0,0,0,0.85,18,1,0,19,1,0,
12,73,0,7,0,2,1,0.71,21,2,0,30,1,0,
20,138,0,5,1,0,0,0.74,23,3,0,26,0,0,
20,139,0,8,0,2,1,0.82,9,2,0,24,1,1,
28,174,0,3,0,0,0,0.44,16,3,0,14,1,0,
20,123,0,5,1,1,1,0.78,0,4,0,25,1,1,
23,134,0,8,1,1,1,0.7,4,0,0,12,0,1,
28,183,0,3,0,2,1,0.64,20,4,0,4,0,0,
18,124,0,7,0,1,1,0.45,10,3,0,29,0,1,
22,128,0,8,1,0,0,0.47,18,0,0,20,0,1,
29,177,0,2,0,1,1,0.74,3,2,0,4,0,1,
18,98,0,2,0,0,0,0.56,0,2,0,12,1,1,
18,109,0,7,1,1,1,0.61,22,2,0,21,0,0,
13,74,0,1,1,2,1,0.99,8,5,1,28,0,1,
28,171,0,4,1,0,0,0.84,19,6,1,6,0,1,
16,94,0,1,1,2,1,1.0,2,1,0,26,0,0,
19,118,0,6,0,1,1,0.82,11,1,0,16,0,0,
18,120,0,5,0,1,1,0.69,0,5,1,23,0,0,
19,119,0,2,0,1,1,0.68,4,3,0,24,0,0,
23,152,0,6,1,1,1,0.73,23,0,0,13,0,1,
24,162,0,4,0,2,1,0.53,12,2,0,19,0,0,
24,167,0,3,1,1,1,0.39,5,6,1,20,1,1,
12,80,0,1,0,2,1,0.73,3,3,0,26,1,1,
29,177,0,3,1,0,0,0.44,17,3,0,3,0,0,
15,86,0,7,1,1,1,0.72,17,2,0,30,0,1,
15,90,0,0,0,0,0,0.53,18,2,0,4,0,0,
18,109,0,0,0,1,1,0.58,10,0,0,18,1,1,
11,76,0,8,0,0,0,0.95,3,2,0,7,1,1,
16,107,0,0,0,2,1,0.63,12,1,0,17,1,0,
24,150,0,5,0,0,0,0.7,18,1,0,15,0,0,
11,70,0,6,1,1,1,0.68,10,6,1,25,0,0,
17,106,0,1,0,1,1,0.86,6,6,1,12,1,1,
16,90,0,6,1,1,1,0.63,2,2,0,6,1,0,
19,119,0,2,0,0,0,0.48,4,0,0,16,1,1,
22,140,0,5,1,1,1,0.7,1,6,1,14,0,0,
25,168,0,6,0,2,1,0.71,17,2,0,13,0,1,
17,119,0,2,1,1,1,0.51,13,0,0,20,0,1,
15,87,0,1,0,2,1,0.73,21,4,0,19,0,1,
13,79,0,1,0,2,1,0.89,16,2,0,28,1,1,
21,144,0,0,0,2,1,0.81,15,1,0,14,1,0,
23,147,0,3,0,0,0,0.45,15,4,0,7,0,1,
28,178,0,4,0,0,0,0.42,0,0,0,22,1,1,
20,123,0,7,1,0,0,0.41,2,4,0,17,1,1,
21,138,0,8,1,1,1,0.47,5,0,0,27,0,1,
18,112,0,1,0,1,1,0.31,10,6,1,19,1,0,
18,104,0,1,0,0,0,0.63,20,5,1,26,0,1,
8,43,0,1,0,1,1,0.87,8,6,1,19,1,0,
17,114,0,7,0,0,0,0.95,23,3,0,20,0,0,
27,173,0,0,0,2,1,0.77,2,2,0,15,0,0,
28,185,0,4,0,1,1,0.39,13,6,1,21,1,1,
17,113,0,7,1,0,0,0.64,10,3,0,9,0,0,
7,46,0,4,0,0,0,0.8,9,2,0,20,0,0,
29,171,0,2,0,1,1,0.38,9,4,0,6,1,1,
24,144,0,1,0,1,1,0.69,4,2,0,3,1,1,
30,178,0,4,1,0,0,0.57,7,4,0,12,0,0,
16,99,0,2,0,1,1,0.82,6,4,0,29,1,1,
20,134,0,0,0,1,1,0.76,17,4,0,16,0,1,
22,139,0,0,0,1,1,0.45,19,2,0,18,1,1,
19,131,0,2,1,0,0,0.57,14,2,0,23,0,1,
24,153,0,3,1,0,0,0.51,6,4,0,19,1,0,
15,92,0,4,1,1,1,0.85,20,4,0,23,0,0,
24,155,0,3,0,1,1,0.64,4,6,1,13,0,1,
9,50,0,7,1,1,1,0.52,4,1,0,6,0,0,
16,96,0,2,0,2,1,0.62,13,6,1,13,0,0,
8,54,0,3,0,0,0,0.69,18,6,1,15,1,0,
14,85,0,7,1,1,1,0.99,18,0,0,27,0,0,
10,66,0,4,0,0,0,0.84,4,1,0,24,0,0,
18,114,0,8,0,0,0,0.53,9,4,0,2,1,1,
17,104,0,2,0,0,0,0.48,4,2,0,10,1,1,
27,158,0,8,1,1,1,0.56,20,3,0,6,1,1,
27,175,0,5,1,0,0,0.57,3,0,0,9,1,0,
26,165,0,1,0,2,1,0.63,13,3,0,9,0,1,
26,149,0,1,1,0,0,0.59,5,1,0,11,1,1,
17,121,0,8,0,0,0,0.83,11,5,1,6,1,1,
10,59,0,2,1,0,0,0.91,20,6,1,2,0,0,
12,69,0,7,1,0,0,0.86,23,1,0,11,0,1,
11,67,0,0,0,2,1,0.99,21,1,0,10,0,0,
11,68,0,0,0,2,1,0.93,23,1,0,28,0,0,
18,113,0,3,1,1,1,0.61,19,0,0,9,0,0,
13,89,0,5,0,2,1,0.66,19,0,0,2,0,0,
19,108,0,8,0,0,0,0.62,21,6,1,8,1,0,
16,89,0,7,1,2,1,0.75,4,6,1,7,1,0,
24,138,0,1,0,1,1,0.62,23,1,0,15,0,0,
13,85,0,5,1,2,1,0.66,3,2,0,2,1,1,
24,144,0,5,1,1,1,0.39,13,2,0,11,1,0,
16,107,0,6,1,2,1,0.72,9,0,0,28,0,0,
7,53,0,1,0,0,0,0.77,7,4,0,19,0,0,
18,117,0,1,0,2,1,0.97,1,4,0,28,0,0,
18,118,0,4,0,1,1,0.5,18,5,1,3,0,0,
24,158,0,8,1,1,1,0.65,23,3,0,4,0,0,
22,135,0,0,0,0,0,0.58,8,4,0,29,0,0,
16,96,0,3,0,0,0,0.71,10,4,0,24,1,1,
26,187,0,0,0,1,1,0.8,0,3,0,9,1,1,
5,28,0,4,1,1,1,0.86,7,3,0,21,0,1,
23,136,0,1,0,1,1,0.58,20,0,0,21,1,1,
21,127,0,2,0,1,1,0.87,16,4,0,27,0,0,
13,76,0,3,0,0,0,0.48,8,5,1,3,0,1,
20,141,0,6,1,0,0,0.85,10,5,1,16,0,0,
23,142,0,0,1,0,0,0.37,12,5,1,22,1,0,
10,67,0,1,0,2,1,0.6,23,4,0,16,1,1,
24,162,0,1,0,0,0,0.97,10,0,0,15,0,1,
8,63,0,0,0,0,0,0.81,3,6,1,2,0,0,
17,98,0,5,0,1,1,0.93,2,4,0,17,1,0,
8,49,0,0,1,1,1,0.83,16,6,1,26,0,0,
19,124,0,7,1,1,1,0.79,4,5,1,19,1,1,
13,84,0,3,1,1,1,0.7,3,0,0,25,0,0,
17,109,0,7,1,0,0,0.55,6,4,0,7,0,1,
17,107,0,1,0,0,0,0.55,1,0,0,7,0,0,
16,101,0,2,1,2,1,0.56,21,2,0,9,0,1,
23,154,0,7,0,0,0,0.72,0,2,0,24,1,0,
23,149,0,2,0,0,0,0.72,12,0,0,1,1,1,
12,76,0,7,1,2,1,0.6,8,6,1,26,0,1,
20,121,0,5,0,0,0,0.64,18,3,0,14,0,1,
22,138,0,6,1,1,1,0.56,22,1,0,20,0,1,
18,115,0,3,0,0,0,0.78,4,3,0,3,1,1,
12,77,0,4,1,2,1,0.95,9,3,0,27,1,0,
21,143,0,4,1,0,0,0.47,2,1,0,8,1,0,
21,127,0,3,0,2,1,0.66,1,5,1,19,1,0,
17,117,0,1,0,2,1,0.55,16,2,0,22,0,1,
25,159,0,0,1,0,0,0.33,3,6,1,16,0,1,
10,68,0,1,0,2,1,0.55,15,3,0,6,0,1,
21,121,0,4,0,1,1,0.72,13,2,0,9,1,1,
20,128,0,1,1,2,1,0.85,13,4,0,26,0,0,
14,84,0,6,1,2,1,0.65,22,0,0,17,0,0,
14,108,0,2,0,0,0,0.77,13,3,0,1,0,0,
18,114,0,4,1,2,1,0.74,23,5,1,2,1,1,
9,54,0,1,0,1,1,0.73,19,6,1,23,0,0,
19,126,0,3,1,0,0,0.56,13,2,0,25,1,1,
19,114,0,0,0,2,1,0.93,20,4,0,20,1,0,
13,99,0,6,1,2,1,0.64,4,5,1,4,0,1,
17,105,0,1,0,1,1,0.94,20,3,0,30,0,0,
23,156,0,1,0,1,1,0.33,23,0,0,13,0,1,
13,86,0,7,0,0,0,0.42,4,4,0,1,1,0,
10,54,0,8,1,2,1,0.74,10,4,0,10,0,1,
15,92,0,4,0,1,1,0.51,22,3,0,19,1,1,
22,141,0,7,0,1,1,0.53,14,4,0,26,0,1,
19,111,0,6,0,0,0,0.59,22,5,1,19,0,0,
20,123,0,0,1,1,1,0.71,20,4,0,3,0,1,
7,42,0,1,0,0,0,0.89,18,4,0,28,0,1,
15,81,0,7,1,1,1,0.74,12,2,0,18,1,0,
18,108,0,8,1,0,0,0.53,11,4,0,16,0,1,
21,137,0,4,0,0,0,0.69,17,5,1,14,0,0,
8,56,0,4,1,2,1,0.92,13,5,1,21,1,1,
12,73,0,8,0,0,0,0.75,20,1,0,14,0,1,
17,104,0,3,1,1,1,0.41,19,4,0,15,1,1,
21,117,0,4,1,1,1,0.67,17,3,0,2,0,1,
13,84,0,3,1,2,1,0.82,22,1,0,4,1,0,
22,154,0,6,0,1,1,0.67,8,3,0,13,1,1,
21,126,0,2,0,1,1,0.89,16,6,1,6,0,0,
16,92,0,0,0,0,0,0.97,5,2,0,11,0,1,
13,71,0,8,0,1,1,0.84,8,0,0,20,1,1,
19,129,0,3,1,2,1,0.61,11,5,1,14,0,0,
16,88,0,4,1,2,1,0.83,21,2,0,25,0,0,
29,172,0,5,1,1,1,0.69,11,5,1,8,0,0,
14,99,0,2,0,2,1,0.51,20,4,0,30,0,1,
15,102,0,8,1,1,1,0.83,21,3,0,16,0,0,
13,86,0,6,0,2,1,0.91,7,3,0,26,0,0,
16,103,0,8,1,0,0,0.49,3,3,0,17,1,0,
23,142,0,3,1,0,0,0.64,14,6,1,6,1,1,
20,118,0,1,0,1,1,0.33,22,4,0,22,1,1,
21,133,0,3,0,2,1,0.79,11,1,0,6,0,1,
13,81,0,7,0,2,1,0.69,2,5,1,25,1,1,
29,193,0,2,0,0,0,0.76,3,6,1,18,1,1,
19,125,0,8,0,0,0,0.91,13,5,1,27,0,0,
9,50,0,7,0,2,1,0.95,18,2,0,9,0,1,
22,136,0,8,0,0,0,0.65,15,1,0,28,0,1,
19,116,0,4,1,1,1,0.56,4,4,0,22,0,0,
21,128,0,1,1,0,0,0.52,8,6,1,24,0,1,
13,79,0,5,1,2,1,0.7,20,5,1,1,0,1,
16,93,0,7,0,2,1,0.94,11,5,1,14,0,0,
28,204,0,1,0,1,1,0.62,1,3,0,21,1,1,
16,106,0,8,0,1,1,0.8,5,1,0,2,1,0,
15,102,0,5,0,1,1,0.96,23,4,0,4,1,1,
15,90,0,5,0,1,1,0.74,9,2,0,24,1,0,
17,97,0,1,0,2,1,1.0,19,4,0,8,0,1,
12,68,0,8,0,0,0,0.64,9,6,1,16,1,0,
17,113,0,2,0,2,1,0.81,21,4,0,13,0,0,
22,126,0,8,1,0,0,0.5,21,1,0,23,0,0,
17,114,0,0,0,0,0,0.62,21,1,0,5,0,0,
22,147,0,1,0,0,0,0.86,13,3,0,27,1,0,
13,76,0,2,0,0,0,0.5,2,1,0,9,1,0,
21,145,0,7,1,1,1,0.95,7,5,1,5,1,0,
14,86,0,4,1,2,1,0.53,15,3,0,15,0,1,
13,91,0,2,0,0,0,0.55,23,0,0,6,0,0,
16,88,0,1,0,1,1,0.78,22,4,0,16,1,1,
17,112,0,3,1,1,1,0.36,7,3,0,2,0,1,
12,86,0,4,1,2,1,0.95,11,6,1,6,0,0,
12,78,0,8,0,0,0,0.89,13,3,0,25,0,0,
14,86,0,6,0,0,0,0.94,11,1,0,6,0,0,
19,117,0,7,0,2,1,0.8,15,6,1,13,0,0,
17,109,0,1,0,0,0,0.84,6,2,0,12,0,0,
17,121,0,6,0,1,1,0.79,15,2,0,2,1,1,
8,44,0,5,1,1,1,0.81,12,5,1,19,0,0,
23,134,0,6,1,1,1,0.42,14,3,0,25,1,0,
13,92,0,5,0,1,1,0.9,3,3,0,17,0,0,
12,71,0,6,0,2,1,0.89,15,0,0,4,0,0,
16,101,0,4,1,1,1,0.75,13,5,1,2,0,1,
18,102,0,4,0,0,0,0.77,13,3,0,17,0,1,
19,119,0,3,1,0,0,0.74,17,0,0,29,1,1,
25,151,0,5,1,1,1,0.61,23,3,0,18,1,1,
16,91,0,1,0,0,0,0.94,6,1,0,22,0,0,
28,174,0,0,0,1,1,0.52,5,4,0,16,1,1,
16,97,0,2,0,1,1,0.33,7,0,0,2,1,1,
11,67,0,2,1,2,1,0.58,16,4,0,12,0,0,
26,173,0,2,0,1,1,0.33,21,3,0,26,0,1,
10,77,0,4,0,0,0,0.87,13,4,0,17,0,0,
24,143,0,0,0,1,1,0.46,13,3,0,16,1,1,
19,124,0,4,0,0,0,0.46,15,4,0,22,1,1,
19,122,0,8,1,1,1,0.82,18,0,0,30,0,0,
25,155,0,8,1,1,1,0.83,9,3,0,21,1,1,
13,81,0,7,1,1,1,0.6,10,1,0,25,0,0,
15,91,0,0,0,1,1,0.31,16,2,0,25,0,1,
10,62,0,1,1,0,0,0.51,20,3,0,15,0,0,
21,125,0,8,1,1,1,0.86,14,6,1,24,0,0,
19,125,0,5,1,1,1,0.4,14,2,0,23,0,1,
17,108,0,4,1,1,1,0.69,8,5,1,18,0,1,
29,177,0,7,0,0,0,0.8,4,2,0,11,1,1,
16,109,0,4,0,0,0,0.55,23,6,1,7,0,0,
12,85,0,5,1,1,1,0.68,17,1,0,12,0,0,
12,64,0,2,0,0,0,0.86,3,0,0,16,0,1,
8,53,0,8,1,0,0,0.69,0,1,0,26,0,0,
13,83,0,0,0,1,1,0.95,5,1,0,28,1,0,
16,107,0,1,0,2,1,0.86,1,2,0,20,0,1,
15,97,0,0,0,0,0,0.88,21,0,0,23,0,0,
23,148,0,1,0,2,1,0.85,6,2,0,4,0,0,
14,98,0,1,0,1,1,0.39,23,5,1,22,1,1,
11,69,0,4,0,2,1,0.83,9,5,1,15,0,0,
12,80,0,7,0,1,1,0.61,4,2,0,3,0,0,
21,128,0,8,0,2,1,0.68,3,1,0,23,0,0,
18,130,0,3,1,2,1,0.59,5,0,0,4,0,0,
17,118,0,1,1,2,1,0.53,9,2,0,24,0,1,
19,110,0,5,0,1,1,0.5,17,4,0,24,1,1,
17,121,0,8,1,2,1,0.61,7,0,0,4,1,0,
14,94,0,4,1,2,1,0.8,13,2,0,29,0,1,
23,143,0,4,0,1,1,0.43,22,3,0,28,1,0,
22,132,0,0,0,1,1,0.83,21,3,0,2,1,0,
24,143,0,4,1,1,1,0.76,13,0,0,12,0,1,
15,84,0,6,1,1,1,0.38,23,2,0,2,0,0,
17,101,0,3,0,0,0,0.37,11,6,1,7,1,0,
14,81,0,8,1,0,0,0.4,21,0,0,23,0,1,
17,96,0,0,1,1,1,0.32,4,2,0,26,1,1,
11,57,0,0,0,0,0,0.84,13,6,1,18,1,1,
19,110,0,0,0,1,1,0.93,19,3,0,28,0,0,
20,116,0,0,0,0,0,0.9,2,5,1,15,1,0,
17,116,0,1,0,2,1,0.67,5,2,0,6,0,1,
16,99,0,8,0,0,0,0.57,20,6,1,22,1,0,
17,126,0,4,1,1,1,0.62,18,5,1,14,1,0,
28,183,0,0,0,2,1,0.63,2,0,0,19,0,1,
14,87,0,0,0,2,1,0.77,1,6,1,13,0,1,
22,147,0,3,1,1,1,0.78,11,4,0,6,1,1,
17,103,0,3,0,1,1,0.94,11,4,0,13,1,0,
17,115,0,1,1,0,0,0.58,12,1,0,6,1,1,
21,153,0,8,0,1,1,0.94,12,4,0,22,0,1,
17,99,0,5,1,1,1,0.8,5,1,0,20,1,0,
10,68,0,7,0,2,1,0.8,9,3,0,13,0,0,
19,117,0,0,0,1,1,0.6,12,5,1,5,1,0,
11,73,0,4,0,2,1,0.63,15,1,0,17,0,1,
11,69,0,0,1,2,1,0.51,2,2,0,16,0,1,
25,156,0,4,1,0,0,0.56,16,6,1,11,1,1,
16,99,0,8,1,0,0,0.81,8,3,0,9,1,1,
24,135,0,2,0,0,0,0.59,17,3,0,24,1,1,
19,118,0,8,0,1,1,0.58,9,2,0,14,1,1,
16,93,0,3,0,2,1,0.67,14,2,0,18,0,1,
15,95,0,4,0,1,1,0.75,4,3,0,13,0,1,
14,83,0,0,1,1,1,0.81,11,3,0,17,0,0,
14,92,0,1,0,0,0,0.53,23,3,0,3,1,1,
24,161,0,4,0,0,0,0.32,5,6,1,13,0,1,
12,73,0,1,0,2,1,0.5,12,5,1,25,0,0,
22,132,0,3,0,2,1,0.83,9,1,0,29,0,0,
24,137,0,6,0,1,1,0.47,22,0,0,16,0,1,
23,154,0,4,1,2,1,0.9,15,5,1,9,0,0,
19,131,0,7,1,1,1,0.81,22,4,0,5,1,0,
21,138,0,8,0,0,0,0.99,6,2,0,16,0,0,
23,165,0,3,0,1,1,0.65,20,6,1,21,0,0,
13,74,0,5,1,1,1,0.64,18,4,0,3,0,1,
27,186,0,0,0,1,1,0.61,16,5,1,8,0,0,
24,145,0,7,1,0,0,0.62,17,1,0,26,0,1,
22,144,0,5,1,0,0,0.67,8,3,0,6,1,1,
16,104,0,0,0,0,0,0.62,2,2,0,20,1,0,
8,50,0,3,1,1,1,0.7,16,1,0,20,0,1,
23,154,0,8,1,0,0,0.62,15,6,1,25,0,1,
25,150,0,5,1,1,1,0.6,3,3,0,30,1,1,
29,178,0,3,1,0,0,0.75,0,1,0,14,1,1,
26,174,0,0,0,2,1,0.76,20,4,0,7,0,0,
21,145,0,5,1,1,1,0.82,19,0,0,10,0,0,
25,162,0,6,1,0,0,0.35,18,0,0,30,0,1,
14,92,0,2,0,0,0,0.84,21,2,0,30,0,0,
6,47,0,8,1,2,1,0.82,16,0,0,9,1,0,
27,176,0,5,0,0,0,0.76,13,6,1,19,0,0,
19,130,0,4,1,0,0,0.85,0,1,0,13,1,0,
21,128,0,0,0,0,0,0.76,0,4,0,30,0,1,
8,43,0,6,1,0,0,0.86,19,4,0,17,0,0,
20,132,0,7,1,0,0,0.66,19,6,1,24,1,1,
22,136,0,7,1,0,0,0.52,9,4,0,1,1,1,
26,154,0,0,0,0,0,0.38,17,6,1,20,0,1,
14,98,0,6,1,1,1,0.57,20,2,0,1,1,0,
10,70,0,2,1,1,1,0.57,0,2,0,27,0,0,
20,133,0,7,1,1,1,0.52,10,4,0,21,0,1,
16,104,0,7,0,0,0,0.81,15,4,0,8,1,0,
22,129,0,2,1,0,0,0.54,13,1,0,10,0,1,
18,116,0,7,0,0,0,0.98,16,3,0,26,0,1,
20,121,0,1,0,1,1,0.59,7,3,0,3,1,1,
9,57,0,7,1,1,1,0.56,9,2,0,15,0,0,
19,128,0,2,1,1,1,0.81,22,4,0,16,1,1,
12,81,0,6,0,1,1,0.73,22,4,0,28,1,0,
19,119,0,2,0,2,1,0.53,12,1,0,11,0,0,
21,133,0,3,0,0,0,0.74,4,4,0,5,0,0,
19,113,0,7,0,2,1,0.51,5,5,1,6,1,0,
17,102,0,4,1,0,0,0.4,11,3,0,10,1,1,
20,122,0,5,1,1,1,0.81,14,4,0,23,0,1,
23,151,0,2,1,0,0,0.79,15,5,1,9,0,0,
21,136,0,8,1,1,1,0.9,5,2,0,14,0,0,
13,85,0,4,1,2,1,0.86,4,5,1,25,0,1,
21,136,0,7,1,0,0,0.77,9,2,0,4,0,1,
8,52,0,0,0,1,1,0.84,8,3,0,15,0,0,
15,110,0,5,1,1,1,0.93,5,5,1,30,0,0,
19,130,0,7,0,1,1,0.38,23,1,0,2,1,0,
16,104,0,7,1,0,0,0.57,6,0,0,29,0,0,
12,78,0,8,1,0,0,0.96,3,2,0,13,1,1,
21,133,0,8,1,1,1,0.33,21,5,1,7,1,0,
23,159,0,0,0,1,1,0.58,17,5,1,4,1,0,
14,82,0,1,0,2,1,0.85,17,3,0,24,0,0,
26,175,0,4,1,0,0,0.5,3,3,0,10,1,1,
23,138,0,8,0,1,1,0.51,18,1,0,2,1,1,
23,145,0,3,0,2,1,0.94,1,1,0,11,0,0,
23,150,0,2,1,1,1,0.44,18,3,0,5,0,1,
18,124,0,5,0,1,1,0.88,11,6,1,2,1,1,
20,126,0,8,0,2,1,0.85,13,2,0,13,0,0,
15,98,0,4,1,0,0,0.79,17,5,1,4,0,1,
17,103,0,2,0,1,1,0.88,16,3,0,24,0,0,
15,97,0,0,0,2,1,1.0,3,4,0,8,0,0,
17,106,0,3,1,2,1,0.95,13,0,0,6,0,0,
27,167,0,6,1,1,1,0.54,3,4,0,7,0,0,
9,62,0,4,1,0,0,0.98,0,2,0,24,0,1,
24,134,0,6,1,1,1,0.65,2,5,1,27,0,1,
14,93,0,8,1,1,1,0.5,18,3,0,10,0,1,
17,110,0,2,0,2,1,0.84,5,5,1,14,0,0,
21,139,0,1,0,0,0,0.45,8,0,0,12,1,0,
17,98,0,6,1,1,1,0.53,21,0,0,21,0,0,
14,95,0,6,1,0,0,0.72,19,2,0,28,1,1,
17,107,0,2,0,1,1,0.84,6,0,0,11,0,1,
17,104,0,8,1,0,0,0.63,13,2,0,20,1,1,
20,126,0,6,1,2,1,0.75,11,4,0,25,0,0,
18,108,0,5,1,1,1,0.78,16,2,0,19,1,0,
16,92,0,7,1,0,0,0.81,13,5,1,16,0,1,
13,81,0,3,1,0,0,0.53,22,4,0,8,0,1,
17,116,0,5,0,2,1,0.81,14,5,1,12,0,0,
23,149,0,2,0,1,1,0.82,0,1,0,4,0,1,
12,80,0,3,0,2,1,0.96,8,3,0,30,0,0,
12,76,0,8,1,0,0,0.96,14,6,1,4,0,0,
20,146,0,4,1,1,1,0.61,23,6,1,4,1,1,
26,162,0,5,0,0,0,0.76,9,2,0,18,1,1,
14,97,0,1,0,2,1,0.67,4,3,0,4,0,1,
26,167,0,3,1,0,0,0.67,6,1,0,27,1,1,
9,54,0,8,1,1,1,0.6,9,1,0,29,0,0,
